s11,s22,s33,s12,s13,s23,Rval,Type
1.0285889217414124,0.9996314673946983,0.0,-0.02507789109318228,0.0,0.0,0.0,v
0.41459575248712843,0.018165205505153048,0.0,-0.5183997959257993,0.0,0.0,0.0,v
-1.0912154035049213,-0.4386981244632428,0.0,-0.09994056614788108,0.0,0.0,0.0,v
0.6627270071013649,-0.21768513998135128,0.0,-0.35741017281239795,0.0,0.0,0.0,v
-0.6587854682736869,-0.1417433449799757,0.0,0.4477716135990001,0.0,0.0,0.0,v
1.0162207799092093,0.9476426394661338,0.0,-0.11199233231095922,0.0,0.0,0.0,v
-1.0276161677518,-1.0023521320947213,0.0,0.009034566462420278,0.0,0.0,0.0,v
-1.0396858084175171,-0.974131436817359,0.0,0.051278572874891314,0.0,0.0,0.0,v
0.8646729712403673,1.0169348458758676,0.0,0.14678801873999253,0.0,0.0,0.0,v
0.7108209448375405,0.21701365925244573,0.0,-0.4276496538905295,0.0,0.0,0.0,v
-0.9942618087253541,-1.0022520566312905,0.0,0.08846684163157784,0.0,0.0,0.0,v
-1.0126157705233931,-1.017911531821603,0.0,0.00458626381662839,0.0,0.0,0.0,v
-0.12975802557993593,0.4313363581928388,0.0,0.48592199026799826,0.0,0.0,0.0,v
-0.9579556127098812,-0.659050370853099,0.0,-0.2588595327723049,0.0,0.0,0.0,v
-0.2669510028668889,-0.43128329912891156,0.0,0.5142917603463804,0.0,0.0,0.0,v
-0.5331792503161807,-0.8900017219671432,0.0,0.3090173250908861,0.0,0.0,0.0,v
-0.5002121942521062,0.4405708559542879,0.0,-0.3363856192031931,0.0,0.0,0.0,v
0.22973173459302962,0.7092035428146074,0.0,0.415234766318347,0.0,0.0,0.0,v
-1.020434547866998,-0.2560161863022825,0.0,-0.1982622899920837,0.0,0.0,0.0,v
-0.4219816158305211,-0.37630925909836876,0.0,-0.5056775706498728,0.0,0.0,0.0,v
0.05012071107920028,0.9801848437092562,0.0,-0.02100992755024642,0.0,0.0,0.0,v
-0.7745089519134385,-0.3605622457281048,0.0,0.39906520926758615,0.0,0.0,0.0,v
-1.0141848406132221,-1.002078854220405,0.0,-0.06203170208074957,0.0,0.0,0.0,v
-1.0310604861646286,-0.8788342517252317,0.0,-0.1318317861469635,0.0,0.0,0.0,v
0.7131917556938776,0.7131917556938776,0.0,0.36048637798107847,0.0,0.0,0.0,v
-1.0277286183279348,-0.3697149481372012,0.0,0.21029814555067375,0.0,0.0,0.0,v
-0.3189401530131537,0.5153329391920836,0.0,0.38864208383091103,0.0,0.0,0.0,v
-1.0133981669737067,-0.44346257398209205,0.0,-0.2313615683933594,0.0,0.0,0.0,v
1.015061029790714,0.44957252286936333,0.0,0.22955630334122287,0.0,0.0,0.0,v
0.8930265444131452,0.9735847832874525,0.0,0.1748430309429323,0.0,0.0,0.0,v
-0.7233426156851118,-1.050538868157489,0.0,-0.13282786877398034,0.0,0.0,0.0,v
0.7784968516914517,1.0895774803265645,0.0,-0.0070272374136467405,0.0,0.0,0.0,v
-0.9860442555676475,-0.7654667506292195,0.0,0.21264768351258487,0.0,0.0,0.0,v
-1.0152722777740866,-1.0152722777740866,0.0,-0.0,0.0,0.0,0.0,v
0.9881666415192663,1.0370489158270293,0.0,0.026232300147832753,0.0,0.0,0.0,v
-0.17925482413622648,0.7393346733026047,0.0,-0.2935429631547728,0.0,0.0,0.0,v
-1.0114617497184377,-1.0182807378410694,0.0,-0.02135335802027501,0.0,0.0,0.0,v
-0.03561447817487067,-0.42765145470143856,0.0,0.5122731833230115,0.0,0.0,0.0,v
-0.03957546837717486,0.9468614458643719,0.0,0.0,0.0,0.0,0.0,v
0.9702174963322497,1.0380544393460016,0.0,0.05874851596498656,0.0,0.0,0.0,v
0.8628129688657309,0.2949616188975222,0.0,-0.3496887769771565,0.0,0.0,0.0,v
-0.9678055615037182,-1.0421079369094128,0.0,-0.05194320953465442,0.0,0.0,0.0,v
0.46755533153539924,0.37043725880041967,0.0,0.49763804113701504,0.0,0.0,0.0,v
0.767348296387119,1.0841720102356398,0.0,-0.048525215113993846,0.0,0.0,0.0,v
0.10494719850796702,0.5426468813079375,0.0,0.48186237559630274,0.0,0.0,0.0,v
-0.7063633042221029,-0.6724806538320554,0.0,0.3751904672269337,0.0,0.0,0.0,v
-0.8249505011588283,-1.0129977987081888,0.0,0.1628537367907575,0.0,0.0,0.0,v
0.46898877307318737,-0.6551374679034879,0.0,0.12955419169600696,0.0,0.0,0.0,v
0.7700861871876056,-0.20277107195835833,0.0,-0.28083970022550186,0.0,0.0,0.0,v
-0.059398478875000535,-0.5891254238201434,0.0,-0.45875699139161474,0.0,0.0,0.0,v
0.979764890422761,1.0419941252438314,0.0,-0.0289929076850402,0.0,0.0,0.0,v
-0.8486907554943139,-1.0118550983872538,0.0,0.15724822279277842,0.0,0.0,0.0,v
0.27587952981235947,0.43933362613422944,0.0,0.511849232741355,0.0,0.0,0.0,v
1.0158660731794864,1.0140755265871635,0.0,-0.019827138810917997,0.0,0.0,0.0,v
-0.48059828439994756,-0.8624201441539315,0.0,-0.3306674302671695,0.0,0.0,0.0,v
-0.6065560520855805,-0.5677581584397448,0.0,-0.42956453331752126,0.0,0.0,0.0,v
0.0011026918987603399,0.9531336960215964,0.0,0.07602842724394535,0.0,0.0,0.0,v
-1.0319447229624616,-0.997613805850293,0.0,0.0,0.0,0.0,0.0,v
0.9691309479255559,0.9383885484149312,0.0,0.15752564936153862,0.0,0.0,0.0,v
1.021126629292105,0.34541693654693234,0.0,0.21592868848800137,0.0,0.0,0.0,v
-0.7745177836175213,-0.06928093787849825,0.0,-0.3785743760392146,0.0,0.0,0.0,v
0.43044495637995295,0.6885626906923122,0.0,0.42152217732495173,0.0,0.0,0.0,v
0.608349038700376,1.0886434967388747,0.0,0.0234342734264339,0.0,0.0,0.0,v
-0.7792722469152347,0.35694053290289846,0.0,-0.0907611766526125,0.0,0.0,0.0,v
-1.0346697756214767,-0.9939952798021313,0.0,0.01054798101439552,0.0,0.0,0.0,v
0.9949600836865953,0.7889477986154596,0.0,-0.19860608726959647,0.0,0.0,0.0,v
0.5581806940175484,-0.47212819343590257,0.0,0.26722461115087115,0.0,0.0,0.0,v
