s11,s22,s33,s12,s13,s23,Rval,Type
-0.501906436367286,0.04190474049220339,-0.3376849296659931,-0.18390088060998935,0.41254670614551897,-0.22040786951884594,0.0,v
-0.23407496438197625,0.03660797676347473,0.5385927236912478,0.31666916853960303,0.20692922790230608,-0.18055593256230257,0.0,v
0.11067348393109241,0.15164173906959455,-0.13613634882925613,0.04072958196483449,-0.4284617122185695,-0.34478425344319646,0.0,v
-0.34138083365445593,0.5815210443453299,0.1334181291401102,0.0845048630757241,0.3211545012057664,-0.06393988892270536,0.0,v
0.3409587055973807,0.3404529320159656,-0.015372578995666046,0.04632723896689345,-0.4423485990426034,-0.29959338246790357,0.0,v
-0.06487008206394021,0.2188051534608928,0.11336549963679131,-0.4921558800892163,-0.2680969352801818,0.046203689075595966,0.0,v
-0.38032832482035683,0.2999996683393882,0.23605014839001498,-0.2801286795860808,0.30699669637643,0.15735775200883773,0.0,v
0.4167172321566919,-0.3009104903948451,0.198115486609516,0.40604444508456855,0.15763796835108668,-0.051820473906083825,0.0,v
-0.14993340899632862,-0.5125892423028159,-0.8284164982845148,0.00986950735000578,-0.16190378748533057,0.4348171685149178,0.0,v
-0.3826223516647236,0.200570723459793,0.32087236186701384,0.1343917038713236,0.17231972770743514,0.3728072524520776,0.0,v
